idx,obj_value,converged,iterations,iteration_limit_reached,time_it_took,theta_hat,theta0,is_optimum,boot_idx
18,2.2037910077825687e-22,true,5,false,0.0002849,"[22.738407792452136, 0.3438110505149782]","[-0.27322961221704645, -0.5101173409267433]",0,242
19,2.653332632623265e-22,true,5,false,0.0002733,"[22.738407792521635, 0.34381105051085514]","[-1.7983567634893314, 0.8231200506166791]",0,242
20,2.3205462569599085e-22,true,5,false,0.0002652,"[22.738407792470827, 0.3438110505138693]","[-0.6634712267123949, -0.2399591176621829]",0,242
1,1.902003169213568e-23,true,2,false,0.000298,"[-0.9817467052189784, 1.3997150856164517]","[0.03833248646601629, 0.213845359778582]",0,243
2,6.532569085862322e-24,true,2,false,0.0001888,"[-0.9817467051700259, 1.399715085613075]","[-0.7042838077754542, -0.4007992090593657]",0,243
3,2.3577634339103954e-24,true,3,false,0.000197,"[-0.9817467051424836, 1.3997150856111737]","[1.4214984593810815, -0.5777261953257666]",0,243
4,2.737953707985383e-22,true,2,false,0.0001601,"[-0.9817467055486615, 1.399715085639198]","[-0.4658959078249555, -0.7303008298610437]",0,243
5,4.610333284421308e-22,true,2,false,0.0001466,"[-0.9817467045200536, 1.3997150855682305]","[-1.365080912437378, -1.3208174975844296]",0,243
6,3.943607559191051e-23,true,2,false,0.0002048,"[-0.9817467052708634, 1.3997150856200313]","[0.5431992343373382, 0.09271546518564394]",0,243
7,9.737731612827172e-24,true,1,false,0.0001211,"[-0.9817467051854332, 1.3997150856141374]","[-0.7590535993444354, 0.9209639329677229]",0,243
8,2.283126212943387e-27,true,3,false,0.0001911,"[-0.9817467051004864, 1.3997150856082765]","[0.745620993889791, -2.216096423049429]",1,243
9,4.64056920978392e-27,true,3,false,0.0001855,"[-0.9817467051028291, 1.399715085608438]","[0.8442354651341021, -0.3265277272261217]",0,243
10,1.61349537878652e-23,true,1,false,0.0001022,"[-0.9817467052097025, 1.3997150856158118]","[-1.0120757369891493, 1.1470306234136702]",0,243
11,7.02659477157332e-26,true,3,false,0.0001761,"[-0.9817467051079607, 1.399715085608792]","[0.7232770971838263, -0.728534008508048]",0,243
12,1.350165368800427e-24,true,2,false,0.0001343,"[-0.981746705132411, 1.399715085610479]","[0.5202990342876057, 1.1204520037446837]",0,243
13,1.3809021709825806e-23,true,2,false,0.0001363,"[-0.9817467052015175, 1.3997150856152467]","[1.6996228215478644, 1.0844860147154771]",0,243
14,8.245283291299418e-23,true,2,false,0.0001334,"[-0.9817467053466066, 1.3997150856252574]","[-1.0989445324831357, -0.0993402202293609]",0,243
15,2.2224919902730653e-24,true,3,false,0.0001636,"[-0.9817467051412648, 1.3997150856110898]","[1.5447563259135333, -0.22651795438142638]",0,243
16,1.1826621604045232e-23,true,3,false,0.0001701,"[-0.9817467051940263, 1.39971508561473]","[1.7376928272513674, -1.2953938355637125]",0,243
17,1.8118582205681774e-21,true,2,false,0.0001285,"[-0.9817467062526564, 1.3997150856877696]","[-1.3972500397371668, -1.1529219835943225]",0,243
18,4.848240829243772e-22,true,2,false,0.0001329,"[-0.9817467056966761, 1.3997150856494103]","[-0.27322961221704645, -0.5101173409267433]",0,243
19,1.4657689373172403e-22,true,1,false,0.0001714,"[-0.981746705428498, 1.3997150856309073]","[-1.7983567634893314, 0.8231200506166791]",0,243
20,8.959493806436092e-23,true,2,false,0.0001868,"[-0.9817467053570094, 1.3997150856259752]","[-0.6634712267123949, -0.2399591176621829]",0,243
1,8.796990454934958e-22,true,4,false,0.0004003,"[14.06313304944928, 0.5839646782359589]","[0.03833248646601629, 0.213845359778582]",0,244
2,1.0789538372309452e-23,true,5,false,0.0003391,"[14.06313305059339, 0.5839646781662388]","[-0.7042838077754542, -0.4007992090593657]",0,244
3,6.328593682982125e-22,true,4,false,0.0002587,"[14.063133049644641, 0.583964678224054]","[1.4214984593810815, -0.5777261953257666]",0,244
4,9.242370182450936e-24,true,5,false,0.000282,"[14.063133050604014, 0.5839646781655913]","[-0.4658959078249555, -0.7303008298610437]",0,244
5,8.500807410721623e-23,true,5,false,0.0002656,"[14.063133050335926, 0.583964678181928]","[-1.365080912437378, -1.3208174975844296]",0,244
6,7.731507700950364e-22,true,4,false,0.0002284,"[14.063133049529657, 0.5839646782310608]","[0.5431992343373382, 0.09271546518564394]",0,244
7,8.802569812451436e-22,true,4,false,0.0002378,"[14.06313304944881, 0.5839646782359877]","[-0.7590535993444354, 0.9209639329677229]",0,244
8,1.884122819613624e-23,true,5,false,0.0002691,"[14.063133050547687, 0.5839646781690238]","[0.745620993889791, -2.216096423049429]",0,244
9,7.286037492134319e-22,true,4,false,0.0002269,"[14.063133049564975, 0.5839646782289087]","[0.8442354651341021, -0.3265277272261217]",0,244
10,2.9786198336927487e-25,true,5,false,0.000404,"[14.063133050712251, 0.5839646781589956]","[-1.0120757369891493, 1.1470306234136702]",1,244
11,7.917052090969974e-22,true,4,false,0.0002888,"[14.063133049515283, 0.5839646782319368]","[0.7232770971838263, -0.728534008508048]",0,244
12,5.989604563251834e-22,true,4,false,0.0003002,"[14.06313304967417, 0.5839646782222545]","[0.5202990342876057, 1.1204520037446837]",0,244
13,4.0234922653929473e-22,true,4,false,0.0002703,"[14.063133049865588, 0.5839646782105898]","[1.6996228215478644, 1.0844860147154771]",0,244
14,1.9411112202862326e-23,true,5,false,0.0003033,"[14.063133050544806, 0.5839646781691993]","[-1.0989445324831357, -0.0993402202293609]",0,244
15,5.876150845322717e-22,true,4,false,0.0002473,"[14.063133049684328, 0.5839646782216354]","[1.5447563259135333, -0.22651795438142638]",0,244
16,6.7991760846393135e-22,true,4,false,0.0002434,"[14.063133049604748, 0.5839646782264849]","[1.7376928272513674, -1.2953938355637125]",0,244
17,6.860377551998199e-23,true,5,false,0.0002857,"[14.063133050376456, 0.5839646781794584]","[-1.3972500397371668, -1.1529219835943225]",0,244
18,3.327209733158917e-24,true,5,false,0.0002778,"[14.063133050656822, 0.5839646781623733]","[-0.27322961221704645, -0.5101173409267433]",0,244
19,1.8532906915889206e-23,true,5,false,0.0002717,"[14.063133050549238, 0.5839646781689289]","[-1.7983567634893314, 0.8231200506166791]",0,244
20,8.434790676893305e-24,true,5,false,0.0004169,"[14.063133050609904, 0.5839646781652322]","[-0.6634712267123949, -0.2399591176621829]",0,244
1,5.475931642722731e-23,true,4,false,0.0004268,"[11.120047893276727, 0.667766900737182]","[0.03833248646601629, 0.213845359778582]",0,245
2,7.525783670695053e-23,true,4,false,0.0002854,"[11.120047893227433, 0.6677669007402454]","[-0.7042838077754542, -0.4007992090593657]",0,245
3,3.1012950146201215e-23,true,4,false,0.0002507,"[11.120047893347449, 0.6677669007327874]","[1.4214984593810815, -0.5777261953257666]",0,245
4,7.304775868929027e-23,true,4,false,0.0002374,"[11.120047893232389, 0.6677669007399374]","[-0.4658959078249555, -0.7303008298610437]",0,245
5,1.1769198675753026e-22,true,4,false,0.0002266,"[11.120047893143386, 0.6677669007454681]","[-1.365080912437378, -1.3208174975844296]",0,245
6,4.436900460632618e-23,true,4,false,0.0002285,"[11.120047893305209, 0.6677669007354122]","[0.5431992343373382, 0.09271546518564394]",0,245
7,5.390631378339887e-23,true,4,false,0.0002297,"[11.12004789327894, 0.6677669007370446]","[-0.7590535993444354, 0.9209639329677229]",0,245
8,8.318545227883944e-23,true,4,false,0.0002288,"[11.120047893210117, 0.6677669007413213]","[0.745620993889791, -2.216096423049429]",0,245
9,3.9815803059034183e-23,true,4,false,0.0002197,"[11.12004789331878, 0.6677669007345688]","[0.8442354651341021, -0.3265277272261217]",0,245
10,5.788634774936962e-23,true,4,false,0.0002238,"[11.12004789326867, 0.6677669007376829]","[-1.0120757369891493, 1.1470306234136702]",0,245
11,4.5282439802931655e-23,true,4,false,0.0002239,"[11.120047893302605, 0.6677669007355741]","[0.7232770971838263, -0.728534008508048]",0,245
12,2.8415665822253976e-23,true,4,false,0.0002209,"[11.120047893356665, 0.6677669007322146]","[0.5202990342876057, 1.1204520037446837]",0,245
13,1.2887319176908818e-23,true,4,false,0.0003943,"[11.12004789342393, 0.6677669007280347]","[1.6996228215478644, 1.0844860147154771]",1,245
14,8.346008755881087e-23,true,4,false,0.0002879,"[11.120047893209579, 0.6677669007413547]","[-1.0989445324831357, -0.0993402202293609]",0,245
15,2.7398715704066296e-23,true,4,false,0.000255,"[11.120047893360441, 0.66776690073198]","[1.5447563259135333, -0.22651795438142638]",0,245
16,3.401969377077749e-23,true,4,false,0.0002478,"[11.120047893337365, 0.6677669007334139]","[1.7376928272513674, -1.2953938355637125]",0,245
17,1.1099863958826691e-22,true,4,false,0.0002304,"[11.120047893155489, 0.6677669007447158]","[-1.3972500397371668, -1.1529219835943225]",0,245
18,6.539030431026777e-23,true,4,false,0.0002767,"[11.120047893250142, 0.667766900738834]","[-0.27322961221704645, -0.5101173409267433]",0,245
19,8.138503294565126e-23,true,4,false,0.0002372,"[11.120047893213961, 0.6677669007410826]","[-1.7983567634893314, 0.8231200506166791]",0,245
20,7.286922327949644e-23,true,4,false,0.0002321,"[11.120047893232758, 0.6677669007399143]","[-0.6634712267123949, -0.2399591176621829]",0,245
1,2.5194727935581537e-23,true,5,false,0.0004008,"[15.350157111815733, 0.7548555219896025]","[0.03833248646601629, 0.213845359778582]",0,246
2,7.821865187943996e-23,true,5,false,0.0003067,"[15.35015711197499, 0.7548555219800644]","[-0.7042838077754542, -0.4007992090593657]",0,246
3,5.782518522057391e-25,true,5,false,0.0004623,"[15.350157111637976, 0.7548555220002482]","[1.4214984593810815, -0.5777261953257666]",1,246
4,7.845474631123035e-23,true,5,false,0.0004185,"[15.350157111975559, 0.7548555219800303]","[-0.4658959078249555, -0.7303008298610437]",0,246
5,2.7190703719334473e-22,true,5,false,0.000336,"[15.350157112293694, 0.7548555219609773]","[-1.365080912437378, -1.3208174975844296]",0,246
6,9.922354655394257e-24,true,5,false,0.0002897,"[15.350157111737438, 0.7548555219942914]","[0.5431992343373382, 0.09271546518564394]",0,246
7,3.284488400838582e-23,true,5,false,0.0002651,"[15.350157111845158, 0.7548555219878401]","[-0.7590535993444354, 0.9209639329677229]",0,246
8,9.208615224068198e-23,true,5,false,0.0002758,"[15.350157112006169, 0.7548555219781972]","[0.745620993889791, -2.216096423049429]",0,246
9,6.332023190228774e-24,true,5,false,0.0002704,"[15.35015711171119, 0.7548555219958635]","[0.8442354651341021, -0.3265277272261217]",0,246
10,3.5509166726907384e-23,true,5,false,0.0002617,"[15.350157111854795, 0.7548555219872629]","[-1.0120757369891493, 1.1470306234136702]",0,246
11,1.609973365333375e-23,true,5,false,0.0002457,"[15.350157111773507, 0.7548555219921312]","[0.7232770971838263, -0.728534008508048]",0,246
12,9.436864835248905e-22,true,4,false,0.0002121,"[15.350157112886786, 0.7548555219254568]","[0.5202990342876057, 1.1204520037446837]",0,246
13,6.808645671469421e-22,true,4,false,0.0002293,"[15.350157112693946, 0.7548555219370061]","[1.6996228215478644, 1.0844860147154771]",0,246
14,9.66938879155894e-23,true,5,false,0.0005628,"[15.350157112016095, 0.7548555219776028]","[-1.0989445324831357, -0.0993402202293609]",0,246
15,9.245261885441632e-22,true,4,false,0.002019,"[15.35015711287376, 0.7548555219262372]","[1.5447563259135333, -0.22651795438142638]",0,246
16,7.491879677459729e-24,true,5,false,0.0003414,"[15.350157111720277, 0.7548555219953192]","[1.7376928272513674, -1.2953938355637125]",0,246
17,2.3125327697184927e-22,true,5,false,0.0002841,"[15.35015711224019, 0.7548555219641817]","[-1.3972500397371668, -1.1529219835943225]",0,246
18,5.452020415924964e-23,true,5,false,0.0002836,"[15.350157111914129, 0.7548555219837094]","[-0.27322961221704645, -0.5101173409267433]",0,246
19,1.1647863691971226e-22,true,5,false,0.0002737,"[15.35015711205624, 0.7548555219751985]","[-1.7983567634893314, 0.8231200506166791]",0,246
20,6.964688382042807e-23,true,5,false,0.0002641,"[15.350157111954111, 0.7548555219813149]","[-0.6634712267123949, -0.2399591176621829]",0,246
1,4.198606316188689e-23,true,2,false,0.0003028,"[-1.243137517882019, 1.617933829623257]","[0.03833248646601629, 0.213845359778582]",0,247
2,4.288471783029095e-22,true,2,false,0.0002162,"[-1.2431375174868227, 1.6179338295979901]","[-0.7042838077754542, -0.4007992090593657]",0,247
3,1.1766495600628932e-24,true,3,false,0.0002235,"[-1.2431375180318391, 1.617933829632836]","[1.4214984593810815, -0.5777261953257666]",0,247
4,1.2124169128094802e-21,true,2,false,0.0001735,"[-1.2431375170947643, 1.6179338295729218]","[-0.4658959078249555, -0.7303008298610437]",0,247
5,2.6475589527305148e-21,true,2,false,0.0001646,"[-1.2431375166329737, 1.6179338295433978]","[-1.365080912437378, -1.3208174975844296]",0,247
6,1.2145811663864186e-22,true,2,false,0.0018577,"[-1.243137517755875, 1.617933829615192]","[0.5431992343373382, 0.09271546518564394]",0,247
7,2.190500379658836e-22,true,1,false,0.0001763,"[-1.2431375176508492, 1.6179338296084769]","[-0.7590535993444354, 0.9209639329677229]",0,247
8,6.618063478913948e-22,true,3,false,0.0002282,"[-1.2431375173474057, 1.6179338295890755]","[0.745620993889791, -2.216096423049429]",0,247
9,1.432895586756442e-25,true,3,false,0.0002082,"[-1.2431375180514448, 1.6179338296340895]","[0.8442354651341021, -0.3265277272261217]",0,247
10,2.4750018444673377e-22,true,1,false,0.0001153,"[-1.2431375176250747, 1.6179338296068289]","[-1.0120757369891493, 1.1470306234136702]",0,247
11,2.7787123472210297e-25,true,3,false,0.0001841,"[-1.2431375180473894, 1.6179338296338304]","[0.7232770971838263, -0.728534008508048]",0,247
12,7.57481779863063e-25,true,2,false,0.000145,"[-1.2431375180377287, 1.6179338296332124]","[0.5202990342876057, 1.1204520037446837]",0,247
13,5.736319502752443e-27,true,3,false,0.0001731,"[-1.2431375180610342, 1.6179338296347026]","[1.6996228215478644, 1.0844860147154771]",1,247
14,6.500272632127858e-22,true,2,false,0.0001583,"[-1.24313751735396, 1.6179338295894945]","[-1.0989445324831357, -0.0993402202293609]",0,247
15,1.0339788201705577e-24,true,3,false,0.0002107,"[-1.243137518033746, 1.617933829632958]","[1.5447563259135333, -0.22651795438142638]",0,247
16,4.588935416325556e-24,true,3,false,0.0002052,"[-1.2431375180024082, 1.617933829630954]","[1.7376928272513674, -1.2953938355637125]",0,247
17,2.589302395276309e-21,true,2,false,0.00017,"[-1.2431375166487497, 1.6179338295444055]","[-1.3972500397371668, -1.1529219835943225]",0,247
18,2.285480875668892e-22,true,2,false,0.000168,"[-1.2431375176422106, 1.6179338296079253]","[-0.27322961221704645, -0.5101173409267433]",0,247
19,3.8036366919585235e-22,true,1,false,0.0002296,"[-1.2431375175202817, 1.617933829600129]","[-1.7983567634893314, 0.8231200506166791]",0,247
